,Date,Country,Confirmed,Death,Recovered,Active
2463,2003-07-09,Republic of Ireland,1,0,1,0
2464,2003-07-09,Republic of Korea,3,0,3,0
2465,2003-07-09,Romania,1,0,1,0
2466,2003-07-09,Russian Federation,1,0,0,1
2467,2003-07-09,Singapore,206,32,171,3
2468,2003-07-09,South Africa,1,1,0,0
2469,2003-07-09,Spain,1,0,1,0
2470,2003-07-09,Sweden,3,0,3,0
2471,2003-07-09,Switzerland,1,0,1,0
2472,2003-07-09,Thailand,9,2,7,0
2473,2003-07-09,United Kingdom,4,0,4,0
2474,2003-07-09,United States,75,0,67,8
2475,2003-07-09,Viet Nam,63,5,58,0
2476,2003-07-10,Brazil,1,0,1,0
2477,2003-07-10,Canada,250,38,194,18
2478,2003-07-10,China,5327,348,4941,38
2479,2003-07-10,"Hong Kong SAR, China",1755,298,1431,26
2480,2003-07-10,"Macao SAR, China",1,0,1,0
2481,2003-07-10,"Taiwan, China",671,84,506,81
2482,2003-07-10,Colombia,1,0,1,0
2483,2003-07-10,Finland,1,0,1,0
2484,2003-07-10,France,7,0,6,1
2485,2003-07-10,Germany,10,0,9,1
2486,2003-07-10,India,3,0,3,0
2487,2003-07-10,Indonesia,2,0,2,0
2488,2003-07-10,Italy,4,0,4,0
2489,2003-07-10,Kuwait,1,0,1,0
2490,2003-07-10,Malaysia,5,2,3,0
2491,2003-07-10,Mongolia,9,0,9,0
2492,2003-07-10,New Zealand,1,0,1,0
2493,2003-07-10,Philippines,14,2,12,0
2494,2003-07-10,Republic of Ireland,1,0,1,0
2495,2003-07-10,Republic of Korea,3,0,3,0
2496,2003-07-10,Romania,1,0,1,0
2497,2003-07-10,Russian Federation,1,0,0,1
2498,2003-07-10,Singapore,206,32,172,2
2499,2003-07-10,South Africa,1,1,0,0
2500,2003-07-10,Spain,1,0,1,0
2501,2003-07-10,Sweden,3,0,3,0
2502,2003-07-10,Switzerland,1,0,1,0
2503,2003-07-10,Thailand,9,2,7,0
2504,2003-07-10,United Kingdom,4,0,4,0
2505,2003-07-10,United States,75,0,67,8
2506,2003-07-10,Viet Nam,63,5,58,0
2507,2003-07-11,Brazil,1,0,1,0
2508,2003-07-11,Canada,250,38,194,18
2509,2003-07-11,China,5327,348,4941,38
2510,2003-07-11,"Hong Kong SAR, China",1755,298,1433,24
2511,2003-07-11,"Macao SAR, China",1,0,1,0
2512,2003-07-11,"Taiwan, China",671,84,507,80
2513,2003-07-11,Colombia,1,0,1,0
2514,2003-07-11,Finland,1,0,1,0
2515,2003-07-11,France,7,1,6,0
2516,2003-07-11,Germany,10,0,9,1
2517,2003-07-11,India,3,0,3,0
2518,2003-07-11,Indonesia,2,0,2,0
2519,2003-07-11,Italy,4,0,4,0
2520,2003-07-11,Kuwait,1,0,1,0
2521,2003-07-11,Malaysia,5,2,3,0
2522,2003-07-11,Mongolia,9,0,9,0
2523,2003-07-11,New Zealand,1,0,1,0
2524,2003-07-11,Philippines,14,2,12,0
2525,2003-07-11,Republic of Ireland,1,0,1,0
2526,2003-07-11,Republic of Korea,3,0,3,0
2527,2003-07-11,Romania,1,0,1,0
2528,2003-07-11,Russian Federation,1,0,0,1
2529,2003-07-11,Singapore,206,32,172,2
2530,2003-07-11,South Africa,1,1,0,0
2531,2003-07-11,Spain,1,0,1,0
2532,2003-07-11,Sweden,3,0,3,0
2533,2003-07-11,Switzerland,1,0,1,0
2534,2003-07-11,Thailand,9,2,7,0
2535,2003-07-11,United Kingdom,4,0,4,0
2536,2003-07-11,United States,75,0,67,8
2537,2003-07-11,Viet Nam,63,5,58,0
